Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2015","2015","TJ","324642","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2016","2016","TJ","326039","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2017","2017","TJ","328740","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2018","2018","TJ","311011","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2019","2019","TJ","334811","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2020","2020","TJ","335292","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2021","2021","TJ","338317","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6525","Fuelwood","2022","2022","TJ","341112","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","25155","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","25314","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","29430","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","39911","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","39709","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","39144","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","36638","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","33900","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","30925","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","28750","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","26616","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","25155","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","25314","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","29430","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","39911","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","39709","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","39144","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","36638","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","33900","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","30925","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","28750","E","Estimated value"
"BE","Bioenergy","104","Myanmar","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","26616","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2012","2012","TJ","18774","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2013","2013","TJ","21402","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2014","2014","TJ","18087","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2015","2015","TJ","18338","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2016","2016","TJ","18504","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2017","2017","TJ","18579","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2018","2018","TJ","18841","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2019","2019","TJ","17878","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2020","2020","TJ","17967","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2021","2021","TJ","18387","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6519","Animal waste","2022","2022","TJ","18348","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2012","2012","TJ","18774","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2013","2013","TJ","21402","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2014","2014","TJ","18087","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2015","2015","TJ","18338","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2016","2016","TJ","18504","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2017","2017","TJ","18579","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2018","2018","TJ","18841","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2019","2019","TJ","17878","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2020","2020","TJ","17967","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2021","2021","TJ","18387","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6519","Animal waste","2022","2022","TJ","18348","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2012","2012","TJ","4296","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2013","2013","TJ","6711","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2014","2014","TJ","6711","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2015","2015","TJ","11688","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2016","2016","TJ","7998","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2017","2017","TJ","8061","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2018","2018","TJ","8175","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2019","2019","TJ","10141","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2020","2020","TJ","9757","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2021","2021","TJ","9986","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6522","Biogases","2022","2022","TJ","10586","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2012","2012","TJ","4296","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2013","2013","TJ","6711","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2014","2014","TJ","6711","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2015","2015","TJ","11688","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2016","2016","TJ","7998","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2017","2017","TJ","8061","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2018","2018","TJ","8175","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2019","2019","TJ","10141","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2020","2020","TJ","9757","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2021","2021","TJ","9986","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6522","Biogases","2022","2022","TJ","10586","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","2400","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","2430","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","2423","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","295","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","295","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","316","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","320","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","324","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","329","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","337","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","343","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2012","2012","TJ","2390","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2013","2013","TJ","2419","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2014","2014","TJ","2419","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2015","2015","TJ","295","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2016","2016","TJ","295","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2017","2017","TJ","316","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2018","2018","TJ","320","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2019","2019","TJ","324","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2020","2020","TJ","329","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2021","2021","TJ","337","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6524","Charcoal","2022","2022","TJ","343","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","299462","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","341392","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","346000","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","350686","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","354178","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","360219","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","365082","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","366848","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","377791","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","386621","E","Estimated value"
"BE","Bioenergy","524","Nepal","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","393535","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6525","Fuelwood","2012","2012","TJ","299482","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6525","Fuelwood","2013","2013","TJ","341392","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6525","Fuelwood","2014","2014","TJ","346875","E","Estimated value"
"BE","Bioenergy","524","Nepal","5852","Energy production","6525","Fuelwood","2015","2015","TJ","351566","E","Estimated value"
